Title ,TRANCHE,CG4:SCORE,CG3:STERIC,CG3:CLASH,CG3:Pro Desolve,CG3:Lig Desolve,CG3: Lig Desolv HB,CG4:HB,PSA,XLogP,N formal charges,HBA,HBD,Lipinski HBD,Max_ring_size,MW,N_ring_systems,N_rot_bonds,Formal Charge,
ZINC000028831353,HKAB,-8.271906,-8.617527,0.346722,3.417719,2.97081,-3.4491,-2.94053,70.67,5.24,0,3,2,2,6,413.71,3,6,0,
ZINC000022110112,HKAB,-8.267899,-9.197795,0.463915,3.775627,3.094879,-2.455662,-3.948863,54.87,5.68,0,2,2,2,6,422.93,4,7,0,
ZINC000004576481,HKAB,-8.255588,-10.699167,0.468928,4.223057,3.133517,-2.793174,-2.588748,57.78,5.8,0,2,2,2,6,413.53,4,7,0,
ZINC000255931741,IKAB,-8.255154,-9.411613,0.264234,3.166754,2.441627,-2.076442,-2.639713,79.9,5.09,0,3,2,2,6,443.73,3,7,0,
ZINC000072229262,GKAB,-8.254183,-9.689871,0.311546,3.901867,1.855569,-1.317015,-3.316278,67.15,5.11,0,1,4,3,6,378.3,3,5,0,
ZINC000770580925,FKCD,-8.251784,-10.202963,0.439202,3.999353,2.521101,-1.533813,-3.474664,71.18,5.05,0,2,2,2,6,357.41,4,5,0,
ZINC000743703536,EKED,-8.248545,-7.14467,0.304043,3.023472,3.405777,-4.853365,-2.983801,57.78,5.44,0,2,2,2,6,333.86,2,9,0,
ZINC000001004630,GKAA,-8.244278,-9.783669,0.232656,3.24849,1.783943,-0.982746,-2.742953,61.36,5.33,0,2,3,3,6,397.32,2,7,0,
ZINC000017095323,IKAB,-8.243691,-10.927566,0.298174,3.71857,2.294321,-0.89826,-2.728931,70.59,5.18,0,2,3,3,6,427.34,2,8,0,
ZINC000010461717,GJAA,-8.236593,-10.009437,0.256098,3.043956,3.755297,-2.579498,-2.703009,83.98,5.01,0,4,2,2,6,394.49,3,9,0,
ZINC000408542654,IJAB,-8.230148,-8.09428,0.322532,2.364712,2.8874,-3.03874,-2.671772,90.9,5.06,0,3,3,3,6,447.35,3,7,0,
ZINC000006214802,HJAA,-8.230145,-8.424342,0.304986,2.744454,2.12202,-3.182901,-1.794362,70.67,5.75,0,3,2,2,6,408.56,3,10,0,
ZINC000001049274,GJAA,-8.222668,-10.853401,0.187771,3.508551,1.522156,-1.193334,-1.394411,83.98,5.01,0,4,2,2,6,394.49,3,9,0,
ZINC000008157236,GKAA,-8.222647,-9.053834,0.408909,2.784616,4.232306,-2.223951,-4.370693,70.67,5.79,0,3,2,2,6,394.53,3,8,0,
ZINC000014152522,IKEB,-8.222294,-9.710629,0.377723,3.398006,2.489694,-2.173928,-2.60316,94.46,5,0,4,2,2,6,438.72,3,6,0,
ZINC000409270829,IKAB,-8.218729,-9.636851,0.43855,3.283643,4.359522,-2.635494,-4.0281,70.67,5.85,0,3,2,2,6,448.15,3,6,0,
ZINC000898718052,GKCD,-8.21867,-9.588188,0.24297,3.816642,1.965645,-2.051779,-2.603961,53.6,5.33,0,1,2,2,6,395.54,3,9,0,
ZINC000004728604,FKAA,-8.217624,-9.927235,0.476738,3.829986,3.22176,-2.869313,-2.949561,58.14,5.77,0,1,2,2,6,350.45,3,8,0,
ZINC000004927897,GKAA,-8.215703,-10.793742,0.176762,3.370276,2.251378,-1.184681,-2.035696,57.78,5.45,0,2,2,2,6,385.48,4,7,0,
ZINC000004066628,HJAA,-8.214087,-8.306399,0.322302,2.991495,3.141886,-3.772704,-2.590667,67.43,5.32,0,2,2,2,6,411.32,3,4,0,
ZINC000408979271,HKEB,-8.212605,-10.204569,0.311705,3.825042,2.863053,-2.064244,-2.943594,81.16,5.49,0,2,2,1,6,407.46,4,6,0,
ZINC000014075715,FJAA,-8.211793,-8.904655,0.427025,3.6021,2.358145,-2.502381,-3.192027,61.02,5.14,0,2,2,2,6,366.43,3,7,0,
ZINC000734017354,IKCD,-8.211687,-9.913395,0.490039,3.812332,1.970054,-1.832305,-2.738411,58.56,5.25,0,1,2,2,6,431.91,3,8,0,
ZINC000408982898,JKEB,-8.207808,-8.950663,0.196763,2.889496,2.548974,-2.047628,-2.844751,71.93,6.04,0,2,2,1,6,485.17,3,5,0,
ZINC000002221498,GKAA,-8.20756,-8.705791,0.222922,3.150776,3.424234,-2.191397,-4.108304,81.26,5.06,0,2,3,2,6,395.45,4,6,0,
ZINC000787393662,IJCD,-8.207127,-9.463847,0.270513,3.619631,2.418766,-3.253342,-1.798847,57.36,5.02,0,1,2,2,6,429.43,4,7,0,
ZINC000014245126,HJAA,-8.205406,-9.261575,0.228061,3.519909,2.982999,-2.366554,-3.308247,70.67,5.02,0,3,2,2,6,417.32,3,6,0,
ZINC000001004629,GKAA,-8.204414,-9.735661,0.239987,3.083246,1.813719,-0.775652,-2.830053,61.36,5.33,0,2,3,3,6,397.32,2,7,0,
ZINC000001107232,GKAB,-8.203439,-9.305953,0.209987,2.518974,2.872807,-1.950401,-2.548852,57.78,5.2,0,2,2,2,6,385.48,4,7,0,
ZINC000072229403,HKAB,-8.203337,-9.983703,0.472608,3.901572,1.892881,-1.192114,-3.29458,67.15,5.72,0,1,4,3,6,412.74,3,5,0,
ZINC000013304918,JKEA,-8.20203,-12.182137,0.316693,4.518373,1.728845,-0.477173,-2.10663,76.66,5.22,0,2,2,2,6,476.52,5,10,0,
ZINC000001006521,GKAA,-8.199516,-11.463447,0.218087,4.210458,1.600775,-1.206269,-1.559119,58.2,5.67,0,2,2,2,6,386.49,3,7,0,
ZINC000223664594,HKEB,-8.199175,-9.113709,0.420683,3.490671,2.548505,-2.412883,-3.132441,75.59,5.05,0,3,2,1,6,401.31,3,5,0,
ZINC000019805323,HKEA,-8.19835,-10.1397,0.31514,3.787878,2.548566,-1.735771,-2.974462,86.49,5.66,0,3,2,1,6,411.31,3,4,0,
ZINC000032692501,HKAB,-8.190315,-10.518446,0.348905,3.177857,3.040109,-1.962857,-2.275884,57.78,5.82,0,2,2,2,6,419.93,4,7,0,
ZINC000001037332,IJAA,-8.184445,-8.644917,0.222353,1.903859,3.633741,-2.554636,-2.744846,74.85,5.29,0,3,2,2,6,434.35,3,5,0,
ZINC000009683268,GKAA,-8.184333,-9.65174,0.381854,2.989604,2.132486,-1.492976,-2.54356,71.18,5.34,0,2,2,2,6,377.82,4,5,0,
ZINC000001119647,IJAA,-8.182949,-8.475905,0.326858,3.493497,3.906338,-3.426666,-4.007071,83.56,5.02,0,4,2,2,6,427.93,4,7,0,
ZINC000004703233,FKAA,-8.181058,-10.304201,0.241104,3.137239,3.792776,-2.383453,-2.664523,65.63,5.36,0,2,3,3,6,363.5,3,8,0,
ZINC000408542559,IJAB,-8.179965,-9.264894,0.365669,2.999852,3.304156,-2.476504,-3.108244,90.9,5.06,0,3,3,3,6,447.35,3,7,0,
ZINC000000679478,IJAA,-8.178892,-12.373449,0.44634,4.513428,3.787866,-1.798106,-2.754972,90.46,5.02,0,2,4,4,6,449.59,3,7,0,
ZINC000022110101,HKAB,-8.177505,-8.613379,0.340897,3.611662,2.963268,-2.891433,-3.588519,54.87,5.68,0,2,2,2,6,422.93,4,7,0,
ZINC000772951028,FJCD,-8.173063,-10.416461,0.363454,4.460292,2.118411,-2.000642,-2.698117,62.97,5.04,0,2,2,2,6,370.45,4,5,0,
ZINC000077200119,GJAA,-8.172689,-9.966347,0.423256,3.949843,1.942141,-2.28818,-2.233402,67.43,5.09,0,2,2,2,6,390.84,3,7,0,
ZINC000408979237,JKEB,-8.171896,-10.112309,0.32568,3.7163,2.801634,-2.278611,-2.624589,95.72,5.98,0,3,2,1,6,481.34,4,5,0,
ZINC000486443132,FKED,-8.167847,-9.93879,0.336979,3.53739,1.84498,-1.796001,-2.152405,64.92,5.06,0,2,2,2,6,369.46,3,7,0,
ZINC000408977006,JKEB,-8.166389,-8.644874,0.202475,3.071754,2.549171,-2.366539,-2.978377,71.93,5.32,0,2,2,1,6,459.13,3,3,0,
ZINC000019940171,GKEA,-8.166273,-9.690262,0.362031,3.616338,2.544694,-1.846163,-3.152911,86.49,5.04,0,3,2,1,6,376.86,3,4,0,
ZINC000408980986,HKEB,-8.163974,-9.751788,0.223523,3.493063,2.849088,-2.09557,-2.88229,81.16,5.89,0,2,2,1,6,421.49,4,7,0,
ZINC000022111369,IKAB,-8.158697,-9.435145,0.501579,3.744431,3.405457,-3.422369,-2.95265,58.78,5.01,0,2,2,2,6,427.32,4,5,0,
ZINC000009699429,IJAA,-8.157931,-9.251281,0.325331,4.090261,3.022721,-2.302489,-4.042474,70.67,5.07,0,3,2,2,6,431.35,3,6,0,
ZINC000002638717,IJAA,-8.15712,-8.277972,0.475115,3.505855,2.999179,-3.99843,-2.860867,70.67,5.14,0,3,2,2,6,431.35,3,7,0,
ZINC000495608829,FKED,-8.153904,-10.559371,0.396353,3.486957,2.552053,-2.572073,-1.457824,53.16,5.1,0,1,3,3,6,371.47,3,10,0,
ZINC000752715684,HKCD,-8.153701,-10.258418,0.37305,3.985297,3.576318,-2.292217,-3.53773,70.59,5.08,0,1,3,3,6,408.51,3,9,0,
ZINC000779595066,FKCD,-8.15238,-9.914391,0.422916,3.490864,2.040873,-1.384107,-2.808535,61.36,5.21,0,1,3,3,6,374.48,3,7,0,
ZINC000008973012,GKAA,-8.150182,-9.548774,0.455317,3.358115,3.006309,-2.590085,-2.831063,58.14,5.68,0,1,2,2,6,390.86,4,5,0,
ZINC000408977669,JKEB,-8.147444,-9.846049,0.337365,3.665586,2.579985,-2.178092,-2.706239,71.93,6.58,0,2,2,1,6,488.35,4,5,0,
ZINC000008837793,EJAA,-8.145347,-8.424525,0.376309,3.608417,2.885102,-3.622596,-2.968052,65.98,5.05,0,2,2,2,6,334.41,3,4,0,
ZINC000072331560,GJAA,-8.144277,-9.426399,0.676489,3.845126,3.59884,-4.501203,-2.33713,67.01,5.08,0,2,2,2,6,383.87,3,9,0,
ZINC000004659829,GKAA,-8.141927,-11.181797,0.220747,3.966645,1.508786,-1.053445,-1.602863,58.2,5.33,0,2,2,2,6,399.27,3,6,0,
ZINC000095992924,IJAA,-8.134624,-8.934825,0.386983,3.213273,2.928141,-2.981154,-2.747043,62.22,5.67,0,3,2,2,6,438.39,2,9,0,
ZINC000864005165,FKCD,-8.133932,-9.367242,0.492811,3.553412,2.351217,-1.845587,-3.318543,75.35,5.01,0,1,4,3,6,368.51,2,6,0,
ZINC000408976218,JKEB,-8.129912,-9.277338,0.173829,3.130204,2.848704,-1.994517,-3.010794,81.16,6.29,0,2,2,1,6,486.36,4,6,0,
ZINC000222935303,HJAB,-8.128219,-8.109219,0.489188,4.081331,3.001163,-5.359469,-2.231213,70.67,5.25,0,3,2,2,6,414.52,4,9,0,
ZINC000742589160,IJCD,-8.12776,-8.105467,0.35711,3.361234,3.151417,-3.744172,-3.147882,70.25,5.11,0,2,2,2,6,426.46,4,8,0,
ZINC000004066632,HJAA,-8.127585,-8.506331,0.404638,2.980909,3.197764,-3.759249,-2.445317,67.43,5.32,0,2,2,2,6,411.32,3,4,0,
ZINC000004721612,FKAA,-8.122439,-9.280081,0.344263,3.602868,2.689394,-2.35868,-3.120204,58.14,5.77,0,1,2,2,6,350.45,3,8,0,
ZINC000005210222,GKAA,-8.118486,-9.466568,0.297191,3.178966,2.501485,-2.313651,-2.315908,58.14,5.44,0,1,2,2,6,376.84,4,5,0,
ZINC000408736796,JJAB,-8.116898,-9.485575,0.162795,3.523248,1.349854,-1.980163,-1.687058,58.2,5.44,0,2,2,2,6,484.33,3,8,0,
ZINC000409338199,IKAB,-8.11632,-8.543536,0.417562,3.901786,3.940129,-3.448651,-4.38361,83.56,5.25,0,4,2,2,6,441.96,4,7,0,
ZINC000008898417,IKEA,-8.107403,-9.367795,0.336297,2.897488,3.381723,-2.726528,-2.628588,81.57,5.01,0,3,2,2,6,442.62,4,7,0,
ZINC000005248770,FKAA,-8.10648,-9.147426,0.231964,2.916414,2.878608,-2.530228,-2.455812,58.14,5.36,0,1,2,2,6,370.44,4,5,0,
ZINC000223666466,HKEB,-8.106301,-8.715741,0.32609,3.139524,2.547701,-2.26212,-3.141754,75.59,5.05,0,3,2,1,6,401.31,3,5,0,
ZINC000815165733,GKCD,-8.104808,-9.679227,0.314175,4.294416,1.642827,-1.257426,-3.419573,52.57,5.07,0,1,2,2,6,386.49,4,7,0,
ZINC000255931616,IKAB,-8.098945,-9.797668,0.343771,3.505713,2.443066,-1.976914,-2.616913,79.9,5.09,0,3,2,2,6,443.73,3,7,0,
ZINC000021000812,GKAA,-8.098932,-8.720352,0.186896,3.304603,2.366196,-1.544744,-3.69153,72.19,5.08,0,2,3,2,6,391.27,3,5,0,
ZINC000017039847,HKAB,-8.092518,-11.013087,0.315876,4.096894,2.818936,-2.11523,-2.195907,60.91,6.02,0,2,2,1,6,416.34,3,8,0,
ZINC000408978800,JKEB,-8.090129,-9.442344,0.255667,3.321284,2.848502,-2.146331,-2.926907,81.16,6.29,0,2,2,1,6,486.36,4,6,0,
ZINC000072331559,GJAA,-8.088716,-9.599975,0.382549,3.494234,3.598856,-3.876925,-2.087454,67.01,5.08,0,2,2,2,6,383.87,3,9,0,
ZINC000005002928,GJAB,-8.084663,-8.224712,0.35916,2.82621,3.257577,-3.75458,-2.548317,67.43,5.07,0,2,2,2,6,397.3,3,4,0,
ZINC000009198090,HKAB,-8.081331,-9.069187,0.567561,4.064635,3.416286,-3.402277,-3.658348,70.67,5.24,0,3,2,2,6,413.71,3,6,0,
ZINC000072229333,GKAB,-8.079527,-9.161362,0.245311,3.745788,2.093724,-1.400344,-3.602645,67.15,5.11,0,1,4,3,6,378.3,3,5,0,
ZINC000777905434,FKED,-8.075655,-7.943654,0.257792,2.90221,2.775748,-3.49754,-2.57021,57.51,5.29,0,3,2,2,6,357.88,3,4,0,
ZINC000011240829,GJAA,-7.616758,-10.262126,0.308505,3.568369,1.714358,-1.191503,-1.754361,71.09,5.02,0,3,2,2,6,393.5,3,10,0,
ZINC000006319591,GKCA,-9.063576,-10.797921,0.300378,3.716833,1.79572,-1.634486,-2.4441,53.16,5.13,0,1,3,3,6,387.52,3,10,0,
ZINC000019832278,EKEA,-8.72065,-10.0856,0.339478,3.808704,2.549186,-2.675422,-2.656994,62.7,6.71,0,2,2,1,6,349.51,2,10,0,
ZINC000020841032,FKEA,-8.515522,-9.710446,0.344835,3.410194,2.813071,-2.334086,-3.039088,71.93,5.58,0,2,2,1,6,351.49,2,9,0,
ZINC000102909060,FKEA,-8.426788,-9.289515,0.310621,3.249515,2.547848,-2.121619,-3.123638,86.49,5.69,0,3,2,1,6,364.51,2,9,0,
ZINC000408816775,IIEB,-8.338831,-9.459055,0.329005,2.947491,2.847834,-2.09997,-2.904135,81.16,5,0,2,2,1,6,434.29,3,5,0,
ZINC000225895047,GKEB,-8.337069,-9.713576,0.364745,3.562962,2.548749,-2.091083,-3.008866,75.59,5.29,0,3,2,1,6,393.33,3,4,0,
ZINC000408817138,HJEB,-8.291291,-9.218491,0.150049,2.97953,2.849071,-2.35301,-2.698438,81.16,5.22,0,2,2,1,6,403.86,3,6,0,
ZINC000018276762,FKEA,-8.26549,-9.358169,0.329102,3.601965,2.548349,-2.250903,-3.135835,62.7,5.53,0,2,2,1,6,372.3,2,6,0,
ZINC000408809876,IJEB,-8.241658,-9.293109,0.240333,3.167558,2.849199,-2.234112,-2.971527,81.16,5.3,0,2,2,1,6,448.31,3,5,0,
ZINC000408815278,IJEB,-8.188926,-9.735986,0.363747,3.194382,2.849066,-2.063817,-2.796319,81.16,5.24,0,2,2,1,6,448.31,3,5,0,
ZINC000019731038,FKEA,-8.165843,-9.214416,0.411722,3.486539,2.547544,-2.127262,-3.26997,62.7,6.34,0,2,2,1,6,355.9,2,8,0,
ZINC000107809966,GKEB,-8.125722,-9.532579,0.22212,3.270422,2.84911,-2.05147,-2.883325,81.16,5.34,0,2,2,1,6,387.47,3,7,0,
ZINC000019608432,DKEA,-8.120703,-10.043633,0.394424,3.907212,2.549189,-2.469076,-2.458819,62.7,5.72,0,2,2,1,6,321.46,2,8,0,
ZINC000019827265,EKEA,-8.015476,-9.303074,0.446644,3.423705,2.843546,-2.435786,-2.990512,75.84,5.61,0,2,2,1,6,339.47,2,10,0,
ZINC000005831494,FKEA,-7.992595,-8.901269,0.475822,3.614485,2.304037,-2.897508,-2.588161,53.84,5.12,0,2,2,2,6,373.56,2,7,0,
ZINC000003016723,IKCA,-7.983406,-8.980436,0.343293,3.210941,2.871745,-2.092312,-3.336637,75.25,5.56,0,2,3,3,6,432.54,4,7,0,
ZINC000100529981,GKEB,-7.965747,-8.982975,0.452854,3.131587,2.741153,-2.771167,-2.5372,71.34,5.94,0,2,2,2,6,384.51,2,15,0,
ZINC000019832276,FKEA,-7.880821,-9.90654,0.345214,4.097792,2.844606,-2.459188,-2.802705,71.93,5.58,0,2,2,1,6,351.49,2,9,0,
ZINC000013284584,GKCA,-7.830921,-7.6779,0.237344,2.903248,2.29057,-2.225756,-3.358426,69.14,5.22,0,1,3,3,6,397.25,4,3,0,
ZINC000018276459,EKEA,-7.781351,-9.2153,0.284116,3.586841,2.549189,-2.465311,-2.520885,62.7,5.35,0,2,2,1,6,327.85,2,6,0,
ZINC000001024573,GKAC,-7.779482,-10.480646,0.335234,3.5843,1.782891,-1.445913,-1.555348,58.2,5.05,0,2,2,2,6,384.35,3,7,0,
ZINC000019608446,FKEA,-7.773946,-9.781353,0.408102,3.877439,2.549189,-2.448065,-2.379259,62.7,6.34,0,2,2,1,6,355.9,2,8,0,
ZINC000019730830,EKEA,-7.771748,-9.378049,0.336875,3.661971,2.549189,-2.402146,-2.539587,62.7,5.35,0,2,2,1,6,327.85,2,6,0,
ZINC000019866413,DJEA,-7.680484,-8.739774,0.377645,3.590506,2.549129,-2.356808,-3.101183,62.7,5.03,0,2,2,1,6,307.43,2,6,0,
ZINC000748841665,DKED,-7.652711,-7.846105,0.433568,3.614082,3.202126,-4.229393,-2.826989,57.78,5.32,0,2,2,2,6,313.44,2,10,0,
ZINC000226243829,JKAC,-7.616214,-8.88261,0.544336,2.964608,1.809025,-1.443622,-2.607951,61.36,5.03,0,2,3,3,6,478.59,2,5,0,
ZINC000084559933,GKCA,-7.609204,-10.011343,0.312145,4.338211,1.905248,-2.24956,-1.903905,62.22,5.02,0,2,2,2,6,386.47,4,6,0,
ZINC000003096862,EKEA,-7.566907,-9.30553,0.24132,3.559828,1.798271,-1.72997,-2.130826,58.2,5.07,0,2,2,2,6,338.44,2,11,0,
ZINC000408706636,FIEB,-7.540709,-8.441987,0.22152,2.754874,2.620724,-1.950558,-2.745283,58.2,5.04,0,2,2,2,6,366.5,2,13,0,
ZINC000408982903,HJEB,-7.526184,-8.33494,0.276406,2.908098,2.549188,-2.008648,-2.916288,65.94,5.01,0,2,2,1,6,407.31,3,3,0,
ZINC000000838076,FKCA,-7.515058,-8.339255,0.281745,2.692697,1.467191,-0.792263,-2.825173,70.5,5.25,0,0,4,2,6,368.43,4,5,0,
ZINC000034953998,GKEB,-7.514406,-9.348998,0.271149,3.443581,2.741746,-1.958035,-2.663848,71.93,5.65,0,2,2,1,6,391.46,4,5,0,
ZINC000408808693,HJEB,-7.496066,-8.752081,0.314514,2.941226,2.609896,-1.926282,-2.68334,71.93,5.16,0,2,2,1,6,418.29,3,4,0,
ZINC000003088125,FKEA,-7.473075,-9.598372,0.269829,4.120689,1.829319,-1.720183,-2.374356,58.2,5.66,0,2,2,2,6,366.5,2,11,0,
ZINC000005479261,DJAB,-7.464828,-9.487659,0.203187,2.992996,3.295628,-2.091468,-2.377512,57.36,5.74,0,2,2,2,5,302.46,2,9,0,
ZINC000008711388,IKCA,-7.46054,-10.260945,0.322021,4.033903,1.141441,-0.346866,-2.350093,68.95,6.01,0,3,2,2,6,439.84,4,4,0,
ZINC000095116173,FJAC,-7.448431,-9.112625,0.367439,3.732167,1.737181,-1.5549,-2.617693,56.73,5.5,0,2,2,1,6,358.46,4,5,0,
ZINC000034954068,EKEB,-7.432036,-8.156245,0.252989,2.93433,2.549097,-2.098668,-2.913539,62.7,5.18,0,2,2,1,6,327.42,3,3,0,
ZINC000001762041,EJEA,-7.424479,-7.944113,0.283925,3.332657,2.550268,-3.091213,-2.556002,54.02,5.35,0,2,2,2,6,325.45,2,11,0,
ZINC000004898405,GKEB,-7.402419,-8.434554,0.209824,2.805406,1.974175,-2.022703,-1.934566,66.91,5.17,0,3,2,2,6,394.82,2,8,0,
ZINC000408980877,JJEB,-7.375901,-8.55289,0.33763,3.402846,2.849266,-2.476485,-2.936269,81.16,5.14,0,2,2,1,6,471.29,3,4,0,
ZINC000002160094,GKCA,-7.358445,-9.477462,0.325201,3.36613,1.761729,-0.570977,-2.763066,50.72,5.13,0,0,2,2,6,383.87,3,8,0,
ZINC000225856637,GKEB,-7.353112,-11.277781,0.34392,4.338126,1.32184,-0.508951,-1.570266,54.74,5.26,0,1,2,1,6,390.69,3,4,0,
ZINC000002160150,HKCA,-7.352508,-11.124861,0.250831,3.935639,1.130702,-0.706067,-0.838751,50.72,5.75,0,0,2,2,6,418.31,3,8,0,
ZINC000002845640,HKCA,-7.345514,-9.918423,0.275506,3.43467,1.587712,-0.9123,-1.812679,50.72,5.35,0,0,2,2,6,404.29,3,7,0,
ZINC000002846197,GKCA,-7.331896,-10.893144,0.285419,4.185799,1.791008,-1.041755,-1.659224,54.38,5.6,0,1,2,2,6,382.52,3,7,0,
ZINC000100543900,HKCA,-7.32524,-10.160903,0.316523,4.393506,1.799265,-1.504812,-2.168819,69.14,5.85,0,1,3,3,6,404.46,5,4,0,
ZINC000408978808,JJEB,-7.276045,-8.910305,0.411395,3.391491,2.852472,-2.585054,-2.436044,81.16,5.14,0,2,2,1,6,471.29,3,4,0,
ZINC000107667383,GKEB,-7.273514,-9.048118,0.373985,3.448427,2.560439,-1.889835,-2.718413,82.93,6.11,0,2,3,2,6,399.53,3,4,0,
ZINC000005479258,DKAB,-7.245452,-8.181824,0.257489,3.302672,2.099263,-3.117496,-1.605557,57.36,6.13,0,2,2,2,5,302.46,2,11,0,
ZINC000000432423,CGCA,-7.224398,-9.418843,0.304096,4.003489,1.290886,-1.344118,-2.059908,61.69,5.07,0,2,2,2,6,292.4,2,4,0,
ZINC000001402665,FJEA,-7.219609,-9.133357,0.320142,2.977695,1.758289,-1.087896,-2.054482,66.88,5.01,0,2,2,1,6,350.46,3,5,0,
ZINC000225888521,GKEB,-7.219069,-11.437597,0.401309,4.447422,1.347752,-0.440587,-1.537368,54.74,5.65,0,1,2,1,6,388.31,3,4,0,
ZINC000225887977,FKEB,-7.183464,-11.040622,0.455632,4.372629,1.341445,-0.379308,-1.93324,54.74,5.36,0,1,2,1,6,374.29,3,4,0,
ZINC000100955089,FKEB,-7.164185,-10.057538,0.465425,2.641694,2.058694,-0.767575,-1.504884,66.4,5.25,0,2,2,2,6,361.5,2,10,0,
ZINC000100025447,GKEB,-7.148165,-9.445922,0.564048,3.92752,1.794881,-1.613895,-2.374798,58.2,5.7,0,2,2,2,6,380.52,2,14,0,
ZINC000000827348,HKCA,-7.145964,-9.433714,0.28581,3.764393,2.024042,-1.607268,-2.179227,78.37,5.48,0,1,3,3,6,420.46,5,5,0,
ZINC000002160097,HKCA,-7.13131,-9.261607,0.460276,3.283835,1.459608,-0.883354,-2.190068,50.72,5.75,0,0,2,2,6,418.31,3,8,0,
ZINC000003321718,GKCA,-7.119595,-10.803343,0.428366,4.543775,1.500601,-0.876191,-1.912802,58.2,5.41,0,2,2,2,6,392.88,3,7,0,
ZINC000002845753,GKCA,-7.100248,-9.810352,0.605485,3.808479,1.874257,-1.120261,-2.457855,50.72,5.13,0,0,2,2,6,383.87,3,8,0,
ZINC000864042180,EKCD,-7.099418,-8.971073,0.200644,3.731518,0.899672,-1.241218,-1.718961,50.36,5.1,0,1,2,2,6,340.46,2,8,0,
ZINC000002160118,IKCA,-7.086379,-10.391236,0.333276,3.246662,1.530279,-0.912792,-0.892567,50.72,5.31,0,0,2,2,6,428.32,3,8,0,
ZINC000005479249,DJAB,-7.085242,-7.784473,0.526337,3.268034,4.190553,-3.709663,-3.576029,57.36,5.19,0,2,2,2,6,314.38,4,3,0,
ZINC000002160153,HKCA,-7.08216,-9.640474,0.245165,3.167389,1.44128,-1.147257,-1.148263,50.72,5.35,0,0,2,2,6,404.29,3,7,0,
ZINC000000679195,GKCA,-7.081887,-9.766211,0.230474,3.299048,1.199878,-0.893182,-1.151895,50.72,5.13,0,0,2,2,6,383.87,3,8,0,
ZINC000001895093,FKEA,-7.080227,-9.170347,0.242578,3.646747,1.673519,-1.675044,-1.797681,54.02,5.21,0,2,2,2,6,363.48,3,7,0,
ZINC000108815643,IJEB,-7.07871,-11.384387,0.289389,4.909058,1.718818,-1.145509,-1.466079,58.2,5.33,0,2,2,2,6,440.29,2,9,0,
ZINC000000679201,HKCA,-7.074601,-10.423903,0.218156,3.557875,1.070754,-0.633804,-0.863679,50.72,5.27,0,0,2,2,6,401.86,3,8,0,
ZINC000029749215,EKEB,-7.062129,-9.214467,0.346958,3.928039,1.787464,-1.754477,-2.155646,58.2,5.47,0,2,2,2,6,344.49,2,11,0,
ZINC000003765083,FJEA,-7.049662,-8.949515,0.340222,3.49721,2.191365,-1.681656,-2.447288,53.16,5.82,0,1,3,3,6,365.43,3,6,0,
ZINC000040174501,DJAB,-7.041205,-6.966187,0.333303,2.607703,3.498989,-2.784088,-3.730926,53.6,5.14,0,2,2,2,6,320.43,3,5,0,
ZINC000016949283,HJCA,-7.03864,-9.33978,0.366647,3.875685,1.004711,-0.339635,-2.606269,68.95,5.53,0,3,2,2,6,423.38,4,4,0,
ZINC000003035278,FKEA,-7.03833,-7.816112,0.301816,2.533632,2.10626,-2.060992,-2.102934,66.91,5.8,0,3,2,2,6,350.5,2,11,0,
ZINC000003108587,DKAA,-6.999294,-8.609106,0.349291,3.062714,2.59017,-1.662719,-2.729644,55.98,5.71,0,2,2,1,6,322.87,2,7,0,
ZINC000225889037,FKEB,-6.90938,-10.586353,0.48069,4.16501,1.341796,-0.36439,-1.946133,54.74,5.36,0,1,2,1,6,374.29,3,4,0,
ZINC000097941856,EJEA,-6.908503,-9.698695,0.247303,3.256626,1.801603,-1.432923,-1.082416,58.2,5.04,0,2,2,2,6,338.44,2,11,0,
ZINC000408819405,IJEB,-6.890314,-8.47135,0.438675,3.070914,2.761207,-1.912204,-2.777556,81.16,5.24,0,2,2,1,6,448.31,3,5,0,
ZINC000002160113,HKCA,-6.889359,-9.933595,0.302914,3.654114,1.248869,-0.918226,-1.243434,50.72,5.75,0,0,2,2,6,418.31,3,8,0,
ZINC000102241515,GKEB,-6.886888,-8.801076,0.214764,2.529344,2.81002,-1.924769,-1.71517,57.78,6.12,0,2,2,2,6,375.94,2,11,0,
ZINC000013892972,IKCA,-6.870976,-9.911728,0.466837,4.54093,1.921957,-1.495149,-2.393825,64.93,6.23,0,2,2,2,6,442.35,4,5,0,
ZINC000004984731,EJEB,-6.869864,-7.620052,0.166602,2.148344,2.352116,-1.916878,-1.999995,66.91,5.07,0,3,2,2,6,346.47,2,5,0,
ZINC000005527231,GJAC,-6.864511,-8.592121,0.212677,2.349424,2.267439,-1.319848,-1.782083,50.85,5.3,0,2,2,1,6,398.28,3,4,0,
ZINC000002160087,IKCA,-6.858998,-9.306046,0.225718,3.101609,1.454703,-1.14445,-1.190532,50.72,5.53,0,0,2,2,6,448.74,3,7,0,
ZINC000225846782,GJEB,-6.856295,-11.05192,0.235591,3.875416,1.315544,-0.270945,-0.95998,67.63,5.11,0,2,2,1,6,391.68,3,4,0,
ZINC000108909293,FJEA,-6.854076,-9.049556,0.348961,3.82743,3.758759,-2.954804,-2.784867,71.09,5.18,0,3,2,2,6,373.51,2,13,0,
